,dialogue_id,utterance,utterance_de_deepl,speaker,utterance_len,label
5844,403,"Well, y'know I'm wearing layers and it's warm.",Ich trage mehrere Schichten und es ist warm.,Phoebe,8,neutral
5845,403,Yeah-yeah.,"Ja, ja.",Earl,1,neutral
5846,403,"But if-no look, okay. These jerks might not care about you, but the universe does! And that says a lot!","Aber wenn... Nein, schau, okay. Diese Idioten kümmern sich vielleicht nicht um dich, aber das Universum schon! Und das sagt eine Menge aus!",Phoebe,20,non-neutral
5847,403,Did you hear that?!,Habt ihr das gehört?!,Earl,4,neutral
5848,403,I don't need you guys to care about me!,"Ich brauche euch nicht, damit ihr euch um mich kümmert!",Earl,9,non-neutral
5849,403,Because the universe cares!,Denn das Universum kümmert sich!,Earl,4,joy
5850,403,The whole universe!,Das ganze Universum!,Earl,3,joy
5851,403,I really wished they'd care just a little bit though.,"Ich habe mir wirklich gewünscht, dass sie sich nur ein kleines bisschen kümmern würden.",Earl,10,sadness
5852,403,"Y'know, I don't-I don't think it's you.","Weißt du, ich glaube nicht, dass es an dir liegt.",Phoebe,7,neutral
5853,403,This is a freaky place.,Das ist ein verrückter Ort.,Phoebe,5,fear
5854,403,Hey!,He!,Phoebe,1,non-neutral
5855,403,Guys!,Leute!,Phoebe,1,non-neutral
5856,403,"Oh no, it's you.","Oh nein, du bist es.",Phoebe,4,neutral
5857,403,Yeah.,"Ja, das ist gut.",Earl,1,neutral
5858,404,"I like this one.  It seems to say, ""I love you and that's why I have to kill you.""","Ich mag das hier.  Es scheint zu sagen: ""Ich liebe dich und deshalb muss ich dich töten.""",Ross,19,joy
5859,404,"They can't all be bad.  Find the one where you make your bedroom eyes. Ohh, there it is.","Sie können nicht alle schlecht sein.  Finde das, wo du deine Schlafzimmeraugen machst. Ohh, da ist es.",Monica,18,joy
5860,404,Oh my God! Those are my bedroom eyes?! Why did you ever sleep with me?,"Oh, mein Gott! Das sind meine Schlafzimmeraugen? Das sind meine Schlafzimmeraugen?! Warum hast du jemals mit mir geschlafen?",Chandler,15,surprise
5861,404,Do you really want to pull at that thread?,Willst du wirklich an diesem Faden ziehen?,Monica,9,surprise
5862,404,I'm having a really good time!,Ich habe eine wirklich gute Zeit!,Phoebe,6,joy
5863,404,Me too! I'm sorry that guy in the subway licked your neck.,"Ich auch! Es tut mir leid, dass der Typ in der U-Bahn deinen Hals abgeleckt hat.",Kyle,12,non-neutral
5864,404,"Ohh. No that's okay, he's a friend.","Ohh. Nein, ist schon okay, er ist ein Freund.",Phoebe,7,neutral
5865,404,"Hey uh, I don't mean to be presumptuous but I have these two tickets to the ballroom dancing finals tomorrow night if you want to go?","Ich will nicht anmaßend sein, aber ich habe zwei Karten für das Tanzfinale morgen Abend, wenn du hingehen willst?",Kyle,26,fear
5866,404,"Yeah, I  Well y'know I-I mean I missed the-the semi-finals, so I'd just be lost.","Ja, ich meine, ich habe das Halbfinale verpasst, also wäre ich einfach verloren.",Phoebe,15,sadness
5867,404,"I know it's really lame, but I got these tickets from my boss and-Oh no! No! No! My God!","Ich weiß, es ist wirklich lahm, aber ich habe diese Tickets von meinem Boss bekommen und- Oh nein! Nein! Nein! Mein Gott!",Kyle,19,surprise
5868,404,"Okay, don't freak out. I'll go.","Okay, flipp nicht aus. Ich werde gehen.",Phoebe,6,neutral
5869,404,"No it's  Uh, my ex-wife Whitney is out there. I cannot deal with her right now. That woman is crazy!","Nein, es ist, äh, meine Ex-Frau Whitney ist da draußen. Ich kann mich im Moment nicht mit ihr befassen. Diese Frau ist verrückt!",Kyle,20,non-neutral
5870,404,"Okay, I know. Hold on.  Hey Ross?","Okay, ich weiß. Bleib dran.  Hey Ross?",Phoebe,7,neutral
5871,404,Yeah?,"Ja? Ja, ähm...",Ross,1,neutral
5872,404,"Yeah, umm that's Whitney , Kyle's ex-wife out there, now do you think that you can y'know divert her so that we can slip out?","Ja, ähm, das ist Whitney, Kyles Ex-Frau da draußen, denkst du, du kannst sie ablenken, damit wir rausschlüpfen können?",Phoebe,25,neutral
5873,404,What?! No!,Was?! Nein!,Ross,2,surprise
5874,404,Well okay but I have two tickets to the ballroom dance finals.,"Ok, aber ich habe 2 Karten für das Finale im Gesellschaftstanz.",Phoebe,12,neutral
5875,404,"Look, I don't think so Pheebs.  All right, I'll do it. But just because you're a friend.","Das glaube ich nicht, Pheebs.  Na gut, ich werde es tun. Aber nur, weil du ein Freund bist.",Ross,17,neutral
5876,405,"Well, I-I-I'm done with this. You want anything Ross? Sports? International? Apartment listings?","Nun, ich-ich bin fertig mit diesem. Willst du etwas Ross? Sport? International? Apartment-Listen?",Chandler,13,neutral
5877,405,I'll take sports.,Ich werde Sport zu nehmen.,Ross,3,neutral
5878,405,Mine!,Meinen!,Joey,1,non-neutral
5879,405,"All right. Uhh, international.","Also gut. Uhh, international.",Ross,4,neutral
5880,405,"Okay, look, I-I know what you guys are going to say","Okay, seht mal, ich weiß, was ihr sagen wollt, aber ich kann nicht.",Ross,11,neutral
5881,405,You two will have very hairy children.,Ihr zwei werdet sehr haarige Kinder haben.,Phoebe,7,disgust
5882,405,"Okay, I didn't know you would say that.","Ok, ich wusste nicht, dass du das sagen würdest.",Ross,8,non-neutral
5883,405,Ross! Janice?!,Ross! Janice?!,Rachel,2,non-neutral
5884,405,"All right, hold on!","In Ordnung, halten Sie an!",Joey,4,neutral
5885,405,Hold on.,Halt dich fest.,Joey,2,neutral
5886,405,Hold on.,Halt dich fest.,Joey,2,neutral
5887,405,"This is Ross, okay?","Das ist Ross, okay?",Joey,4,neutral
5888,405,He's our friend.,Er ist unser Freund.,Joey,3,neutral
5889,405,He obviously went crazy.,Er offensichtlich verrückt geworden.,Joey,4,non-neutral
5890,405,He obviously lost his mind.,Er hat offensichtlich seinen Verstand verloren.,Joey,5,non-neutral
5891,405,"Look, I","Schauen Sie, ich",Ross,2,non-neutral
5892,405,So are you actually gonna see her again?,So sind Sie tatsächlich gonna sehen sie wieder?,Phoebe,8,neutral
5893,405,Phoebe! Don't put ideas in his head!,Phoebe! Setz ihm keine Ideen in den Kopf!,Joey,7,anger
5894,405,I,I,Ross,1,neutral
5895,405,Damnit Phoebe!!,Verdammte Phoebe!!,Joey,2,anger
5896,406,"Hey, don't we have to...","Hey, müssen wir nicht...",Ross,5,neutral
5897,406,"Yeah, we got, um-hmm.","Ja, wir haben, ähm-hm.",Chandler,4,neutral
5898,406,"Umm, I think you're really, really great...","Ähm, ich finde, du bist wirklich, wirklich toll...",Phoebe,7,non-neutral
5899,406,Oh God!,"Oh, Gott!",Robert,2,non-neutral
5900,406,Here we go again.,Jetzt geht das schon wieder los.,Robert,4,non-neutral
5901,406,Why does this keep happening to me?,Warum passiert mir das immer wieder?,Robert,7,anger
5902,406,Is it something I'm putting out there?,"Ist es etwas, das ich da rauslasse?",Robert,7,non-neutral
5903,406,Is this my fault?,Ist das meine Schuld?,Robert,4,non-neutral
5904,406,Or am I just nuts?,Oder bin ich einfach nur verrückt?,Robert,5,non-neutral
5905,406,"I-I-I-I-I don't know, I don't know what to say.","Ich weiß es nicht, ich weiß nicht, was ich sagen soll.",Phoebe,9,surprise
5906,406,"Hey buddy, this is a family place, put the mouse back in the house.","Hey Kumpel, das ist ein Familienbetrieb, bring die Maus zurück ins Haus.",Gunther,14,non-neutral
5907,407,Wait!,Wartet!,Joey,1,non-neutral
5908,407,Terry!,Terry!,Joey,1,non-neutral
5909,407,Please!,Bitte!,Joey,1,non-neutral
5910,407,"Look, I just lost my other job.","Schau, ich habe gerade meinen anderen Job verloren.",Joey,7,sadness
5911,407,Okay?,Okay?,Joey,1,neutral
5912,407,You have no idea how much I need this.,"Du hast keine Ahnung, wie sehr ich das brauche.",Joey,9,sadness
5913,407,"Please, help me out, for old times sake.","Bitte, hilf mir, um der alten Zeiten willen.",Joey,8,sadness
5914,407,This poor guy's been in a coma for five years. It's hopeless.,Der arme Kerl liegt seit fünf Jahren im Koma. Es ist hoffnungslos.,Nurse #1,12,sadness
5915,407,"It's not hopeless! Dr. Stryker Ramoray's a miracle worker. Look, here he comes.","Es ist nicht hoffnungslos! Dr. Stryker Ramoray ist ein Wundertäter. Sieh mal, da kommt er.",Nurse #2,13,joy
5916,407,"Good morning.  Drake, it's your brother Stryker. Can you hear me?","Guten Morgen.  Drake, ich bin's, dein Bruder Stryker. Kannst du mich hören?",Dr. Stryker Ramoray,11,neutral
5917,407,I'm back baby! Ha-ha-ha!,"Ich bin wieder da, Baby! Ha, ha, ha!",Joey,4,joy
5918,408,That kid really kicked me hard on the plane.,Der Junge hat mich im Flugzeug ganz schön getreten.,Monica,9,anger
5919,408,Well you did pull his hair.,"Na ja, du hast ihn an den Haaren gezogen.",Chandler,6,neutral
5920,408,He took my snack!,Er hat mir meinen Snack weggenommen!,Monica,4,anger
5921,408,I'm not getting into this again!,Ich lasse mich nicht wieder darauf ein!,Chandler,6,anger
5922,408,"Okay! Oh God, y'know what? It's really bad.","Okay, okay. Oh Gott, weißt du was? Es ist wirklich schlimm.",Monica,8,non-neutral
5923,408,"Well, I told you not to walk. Here.  There. Okay.","Ich sagte doch, du sollst nicht laufen. Hier.  Da. Okay...",Chandler,10,anger
5924,408,"This doesn't mean anything, does it?","Das hat doch nichts zu bedeuten, oder?",Monica,6,non-neutral
5925,408,Of course! Only an idiot would wear this stuff if you didn't have the car! Right?,"Doch, natürlich! Nur ein Idiot würde dieses Zeug tragen, wenn man das Auto nicht hat! Stimmt's?",Joey,16,anger
5926,408,That is true.,Das ist wahr.,Chandler,3,neutral
5927,408,"Yeah, but only a genius would swallow a sonic blaster gun.","Ja, aber nur ein Genie würde eine Schallblasterpistole verschlucken.",Phoebe,11,non-neutral
5928,408,"Oh, I've been there. Yeah, I am gonna go drive my Porsche.","Oh, das habe ich auch schon erlebt. Ja, ich bin gonna go fahren meinen Porsche.",Joey,12,neutral
5929,408,"Joey, you know you don't actually have one.","Joey, Sie wissen, dass Sie nicht wirklich eine haben.",Monica,8,neutral
5930,408,Come on! What are you doing?! I'm in character! Would you talk to her!,"Ach, komm schon! Was machst du denn da?! Ich bin in Charakter! Würdest du mit ihr reden!",Joey,14,non-neutral
5931,408,"Ahh, I think it just moved. It's really poking me.","Ahh, ich glaube, es hat sich gerade bewegt. Es piekst mich wirklich.",Chandler,10,non-neutral
5932,408,"All right, that's it, we're going to the emergency room.","Alles klar, das war's, wir gehen in die Notaufnahme.",Monica,10,non-neutral
5933,408,"What?! No, you can't, you can't leave me here with them! We're baby-sitting!","Was?! Nein, das könnt ihr nicht, ihr könnt mich nicht hier bei denen lassen! Wir sind Baby-Sitting!",Phoebe,13,non-neutral
5934,408,"The babies are asleep, I'm sure you'll be okay on your own for a while!","Die Babys schlafen. Ich bin sicher, Sie kommen eine Weile allein zurecht.",Monica,15,non-neutral
5935,408,But you-you can't leave me with them! We-we're a team! We're playing a zone! They're gonna triple team me!,Aber ihr könnt mich nicht mit ihnen allein lassen! Wir... wir sind ein Team! Wir spielen eine Zone! Sie sind gonna triple Team mir!,Phoebe,19,non-neutral
5936,408,"He's got something plastic lodged in his throat, we've got to go to the hospital.","Er hat etwas aus Plastik in seinem Hals stecken, wir müssen ins Krankenhaus.",Monica,15,non-neutral
5937,408,"But no, because a doctor won't be able to help him, it's just gonna y'know naturally pass through his system in like seven years.","Aber nein, denn ein Arzt wird ihm nicht helfen können, es wird einfach, wissen Sie, natürlich durch seinen Körper in etwa sieben Jahren passieren.",Phoebe,24,neutral
5938,408,I think that's gum.,"Ich glaube, das ist Kaugummi.",Chandler,4,neutral
5939,408,I'm pretty sure it's gun.,"Ich bin mir ziemlich sicher, dass es eine Waffe ist.",Phoebe,5,neutral
5940,408,"Okay, listen this really hurts. Let's go.","Okay, hör zu, das tut wirklich weh. Los geht's.",Chandler,7,non-neutral
5941,408,"A real man wouldn't just run to the hospital!  No! What would, what would Krog do?","Ein echter Mann würde nicht einfach ins Krankenhaus rennen!  Nein! Was würde, was würde Krog tun?",Phoebe,16,non-neutral
5942,409,That was the only way I could get him to,"Das war der einzige Weg, ich konnte ihn zu bekommen",Ross,10,neutral
5943,409,Hi! How are the Gellers?,Hallo! Wie sind die Gellers?,Joey,5,neutral
5944,409,Don't call us that!,Nennen Sie uns nicht so!,Rachel,4,anger
5945,409,The judge wouldn't let us get an annulment! Now we gotta get a divorce!! Did a Porsch throw up on you?,"Der Richter würde nicht zulassen, dass wir eine Annullierung zu bekommen! Jetzt müssen wir eine Scheidung zu bekommen!! Hat ein Porsch auf Sie kotzen?",Ross,21,anger
5946,409,Hey! It's Porsche!!,Hey! Es ist Porsche!!,Joey,3,non-neutral
5947,410,Hey sweetie!,"Hey, Süßer!",Monica,2,joy
5948,410,Hey!,"Hey, hey!",Chandler,1,joy
5949,410,There's no back to this couch!,Es gibt keine Rückseite der Couch!,Chandler,6,surprise
5950,410,Why are you reading this? You hate this kind of stuff.,Warum liest du das? Sie hassen diese Art von Sachen.,Monica,11,surprise
5951,410,"Yeah I know, but I figured a shot y'know?","Ja, ich weiß, aber ich dachte, ich versuch's mal, weißt du?",Chandler,9,neutral
5952,410,"Maybe one of those stories would make me cry and then you wouldn't think I was y'know, all dead inside.","Vielleicht bringt mich eine dieser Geschichten zum Weinen, dann würdest du nicht denken, dass ich innerlich tot bin.",Chandler,20,neutral
5953,410,"Oh that's so sweet! Look Chandler I don't care if you can't cry, I love you.","Oh, das ist so süß! Schauen Sie Chandler Es ist mir egal, wenn Sie nicht weinen kann, ich liebe dich.",Monica,16,joy
5954,410,Oh that makes me feel so warm in my hollow tin chest.,"Oh, das macht mich so warm in meinem hohlen Zinn Brust fühlen.",Chandler,12,neutral
5955,410,Stop it!,Hör auf damit!,Monica,2,non-neutral
5956,410,"No, I mean, come on, seriously think about it, we get married, we're up at the altar and I'm like this.","Nein, ich meine, komm schon, ernsthaft darüber nachdenken, wir heiraten, wir sind auf am Altar und ich bin so.",Chandler,21,neutral
5957,410,"I won't care, because I know you will be feeling it all in here.","Es wird mir egal sein, weil ich weiß, dass du das alles hier drin spüren wirst.",Monica,14,neutral
5958,410,Yeah?,Ach ja?,Chandler,1,neutral
5959,410,Of course he is!,Natürlich ist er!,Ross,4,non-neutral
5960,410,"What, do you think I'd just use my son as-as an excuse?","Was, denkst du, ich würde meinen Sohn nur als Ausrede benutzen?",Ross,12,non-neutral
5961,410,What kind of father do you think I am?,Für was für einen Vater hältst du mich?,Ross,9,anger
5962,410,"All right, sorry.","In Ordnung, tut mir leid.",Monica,3,neutral
5963,410,I gotta go make a fake Ben.,Ich muss gehen und einen falschen Ben machen.,Ross,7,neutral
5964,411,"The basket is totally empty! My God, the neighbors ate all the candy!","Der Korb ist total leer! Mein Gott, die Nachbarn aßen alle Süßigkeiten!",Monica,13,surprise
5965,411,"Well, either that or uh","Nun, entweder das oder äh",Chandler,5,neutral
5966,411,Joey!!,Joey!!,Monica,1,non-neutral
5967,411,Yeah?,Ach ja?,Joey,1,neutral
5968,411,Did you eat all the neighbor candy?!,Hast du die ganzen Nachbars-Bonbons gegessen?!,Monica,7,non-neutral
5969,411,"Uh well yeah, that was the plan, but by the time I got to it there was only a couple of pieces left!","Äh, ja, das war der Plan, aber als ich dazu kam, waren nur noch ein paar Stücke übrig!",Joey,23,non-neutral
5970,411,"Yeah, and they've been coming by all day. They love it!","Ja, und sie kommen schon den ganzen Tag vorbei. Sie lieben es!",Phoebe,11,joy
5971,411,They love my candy? Oh man!!! I've gotta go make more!!,Sie lieben meine Süßigkeiten? Oh Mann!!! Ich muss noch mehr machen!!,Monica,11,joy
5972,411,"Hey Mon, you might wanna make some more lasagna too, because something might've happened to a huge chunk of it.","Hey, Mon, Sie sollten vielleicht machen einige mehr Lasagne auch, weil etwas passiert sein könnte, um ein großes Stück davon.",Joey,20,neutral
5973,411,Ross! The neighbors ate all my candy!!,Ross! Die Nachbarn haben alle meine Süßigkeiten gegessen!!,Monica,7,joy
5974,411,Mine stole my newspaper! It's like a,Meine hat meine Zeitung gestohlen! Es ist wie ein,Ross,7,non-neutral
5975,411,Sure!,"Ja, klar!",Phoebe,1,neutral
5976,411,"Yeah, ever since you uh, told me that story about that bike I-I couldn't stop thinking about it.","Ja, seit du mir die Geschichte mit dem Fahrrad erzählt hast, musste ich immerzu daran denken.",Ross,18,neutral
5977,411,"I mean, everyone should have a-a","Ich meine, jeder sollte ein Fahrrad haben.",Ross,6,neutral
5978,411,Oh my God Ross!!,"Oh mein Gott, Ross!!",Phoebe,4,surprise
5979,411,You like it?,Magst du es?,Ross,3,joy
5980,411,I,I,Phoebe,1,neutral
5981,411,Yeah?,Ja? Ja.,Ross,1,neutral
5982,411,Hello darlings.,"Hallo, meine Lieben.",Helena,2,neutral
5983,411,And there's daddy!,Und da ist Daddy!,Chandler,3,joy
5984,412,There he is! There he is!,Da ist er ja! Da ist er ja!,Phoebe,6,surprise
5985,412,Where?,Wo denn?,Monica,1,neutral
5986,412,Right- where we've been looking all night!,"Genau da, wo wir die ganze Nacht gesucht haben!",Phoebe,7,joy
5987,412,He is so cute!,Er ist so süß.,Rachel,4,joy
5988,412,"Oh, George, baby, drop the towel!","Oh, George, Baby, lass das Handtuch fallen!",Monica,6,joy
5989,412,"Yeah, drop it! Drop the towel! Please drop the--wowww.","Ja, lass es fallen! Lass das Handtuch fallen! Bitte lass das... wowww.",All,9,joy
5990,413,"I've gotta tell you, Bob is terrific.","Ich muss dir sagen, Bob ist großartig.",Monica,7,joy
5991,413,"Yeah, isn't he?","Ja, nicht wahr?",Angela,3,joy
5992,413,"It is so great to meet a guy who is smart and funny, and has an emotional age beyond, like eight.","Es ist so toll, einen Kerl zu treffen, der klug und witzig ist, und ein emotionales Alter jenseits von, etwa acht hat.",Monica,21,joy
5993,413,You know what else? He's unbelievable in bed.,"Weißt du, was noch? Er ist unglaublich im Bett.",Angela,8,joy
5994,413,Wow. My brother never even told me when he lost his virginity.,"Wow! Mein Bruder hat mir nicht mal erzählt, wann er seine Unschuld verloren hat.",Monica,12,surprise
5995,413,Huh. That's nice.,Hm. Das ist schön.,Angela,3,neutral
5996,414,"and the miracle was that that little bit of oil that should've just lasted just one day, burned for","und das Wunder war, dass das bisschen Öl, das nur einen Tag hätte reichen sollen, brannte für",Ross,19,neutral
5997,414,Eight whole days.,8 ganze Tage.,Ben,3,neutral
5998,414,"That's right, and that's why we celebrate Hanukkah today. The end.","Das ist richtig, und deshalb feiern wir heute Chanukka. Das Ende.",Ross,11,joy
5999,414,Awesome!,Fantastisch!,Ben,1,joy
6000,414,Yeah?,Und?,Ross,1,surprise
6001,414,My favorite part was when,"Meine Lieblingsstelle war, als",Chandler,5,neutral
6002,414,The Armadillo was actually not so,Das Gürteltier war eigentlich nicht so,Ross,6,neutral
6003,414,Hey!,Hey!,Rachel,1,joy
6004,414,Oh.,Oh!,Phoebe,1,neutral
6005,414,Wow! It looks like the Easter Bunny's funeral in here.,Wow! Hier sieht es aus wie bei der Beerdigung des Osterhasen.,Rachel,10,surprise
6006,414,"Come on, come on, we're-we're-we're lighting the candles!","Komm schon, komm schon, wir zünden die Kerzen an!",Ross,8,joy
6007,414,Oh.,Oh.,Rachel,1,neutral
6008,414,Oh.,Oh.,Phoebe,1,neutral
6009,414,"Okay, I understand why","Okay, ich verstehe, warum",Phoebe,4,neutral
6010,415,"He's says, 'Walking with you makes this strange city, feel like home.'","Er sagt: ""Wenn wir mit dir gehen, fühlt sich diese fremde Stadt wie zu Hause an.",Mischa,12,neutral
6011,415,"Yeah, sure. Good luck!","Ja, klar. Viel Glück!",Pete,4,non-neutral
6012,415,I'm quitting!! Woo-hoo!  I'm okay!! I'm all right!!,Ich kündige!! Woo-hoo!  Mir geht's gut!! Mir geht's gut!!,Monica,8,joy
6013,415,"Wow! That's exciting, you went to Japan, made up a woman.","Wow! Das ist aufregend, du warst in Japan, hast eine Frau geschminkt.",Phoebe,11,surprise
6014,415,What?,Was? Ich meine ja nur.,Pete,1,neutral
6015,415,"I'm just saying, this woman, I mean she's fictitious. No?","Ich sage nur, diese Frau, ich meine, sie ist fiktiv. Nein?",Phoebe,10,surprise
6016,415,Why would you say that?,Wieso sagst du das?,Pete,5,non-neutral
6017,415,'Cause you're still into Monica.,Weil du immer noch in Monica verknallt bist.,Phoebe,5,neutral
6018,415,"So you told her there was somebody else so she would agree to work with you, so 'cause you figure oh if you spent a lot of time together, maybe something might happen, and...","Also hast du ihr gesagt, dass es jemand anderen gibt, damit sie zustimmt, mit dir zu arbeiten, weil du dir gedacht hast, wenn ihr viel Zeit miteinander verbringt, könnte vielleicht etwas passieren, und...",Phoebe,34,neutral
6019,415,You're good. You're good!,Du bist gut. Dir geht's gut!,Pete,4,non-neutral
6020,415,"Yeah, no, I'm fairly intuitive and psychic. It's a substantial gift.","Ja, nein, ich bin ziemlich intuitiv und übersinnlich. Es ist eine beachtliche Gabe.",Phoebe,11,neutral
6021,415,"Listen, can you promise me that you won't tell her though?","Hör mal, kannst du mir versprechen, dass du es ihr trotzdem nicht sagen wirst?",Pete,11,fear
6022,415,"Absolutely, oh I promise. Tell her what?","Auf jeden Fall, oh, ich verspreche es. Ihr was sagen?",Phoebe,7,neutral
6023,415,Thanks a lot.,Vielen Dank.,Pete,3,non-neutral
6024,415,"No I'm serious. I mean I'm intuitive, but my memory sucks.","Nein, ich meine es ernst. Ich meine, ich bin intuitiv, aber mein Gedächtnis ist mies.",Phoebe,11,neutral
6025,416,"Excuse me, pardon me, excuse me, excuse me, sorry. Hi.","Verzeihung, Verzeihung, Verzeihung, Verzeihung, Entschuldigung. Hi.",Rachel,10,neutral
6026,416,"For God's sake, will you let it go? There's no Rachel!","Um Himmels willen, lassen Sie es gut sein? Es gibt keine Rachel!",Man,11,anger
6027,416,"Oh, hey, hey, I got that.","Oh, hey, hey, ich mach das schon.",Ross,6,neutral
6028,416,"Oh, thanks, sweetie.","Oh, danke, Süße.",Julie,3,joy
6029,416,No problem. I cannot wait for you to meet my friends.,"Kein Problem. Ich kann es nicht erwarten, dass du meine Freunde kennenlernst.",Ross,11,joy
6030,416,Really?,"Ach, wirklich?",Julie,1,surprise
6031,416,Yeah.,Wirklich? Ja.,Ross,1,neutral
6032,416,You don't think they'll judge and ridicule me?,"Du glaubst nicht, dass sie mich verurteilen und auslachen werden?",Julie,8,fear
6033,416,"No, no, they will. I just... uh...","Nein, nein, das werden sie. Ich kann nur... äh...",Ross,7,neutral
6034,416,Can't wait.,Ich kann es nicht erwarten.,Julie,2,neutral
6035,416,Do I know you?,Kenne ich dich?,Monica,4,surprise
6036,416,"Oh my god, little Stevie Fisher? How've you been?","Oh mein Gott, der kleine Stevie Fisher? Wie ist es dir ergangen?",Monica,9,surprise
6037,416,"Good, good, I'm a lawyer now.","Gut, gut, ich bin jetzt ein Anwalt.",Steve,6,neutral
6038,416,You can't be a lawyer. You're eight.,Du kannst kein Anwalt sein. Du bist acht.,Monica,7,surprise
6039,416,"Listen, it was nice to see you. I gotta run backstage.","Hör zu, es war schön, dich zu sehen. Ich muss hinter die Bühne.",Steve,11,non-neutral
6040,416,"Uh, wait, backstage?","Äh, warte, backstage?",Monica,3,surprise
6041,416,"Oh, yeah, my firm represents the band.","Oh, ja, meine Kanzlei vertritt die Band.",Steve,7,neutral
6042,416,Ross.,Ross.,Ross,1,neutral
6043,416,Chandler.,Chandler.,Chandler,1,neutral
6044,416,How are you?,Wie geht's denn so?,Steve,3,neutral
6045,416,"Look, you guys wanna meet the group?",Wollt ihr die Gruppe kennenlernen?,Steve,7,neutral
6046,416,Come on.,"Ja, gern.",Steve,2,neutral
6047,416,"So, are you one of the ones who fooled around with my dad?","Also, bist du einer von denen, die mit meinem Vater rumgemacht haben?",Steve,13,surprise
6048,417,Do you have any respect for your body?,Hast du keinen Respekt vor deinem Körper?,Joey,8,disgust
6049,417,Don't you realise what you're-you're doing to yourself?,"Ist dir nicht klar, was du dir da antust?",Ross,8,disgust
6050,417,"Hey, y'know, I have had it with you guys and your cancer and your emphysema and your heart disease.","Hey, wisst ihr, ich habe die Nase voll von euch und eurem Krebs und eurem Emphysem und eurer Herzkrankheit.",Chandler,19,anger
6051,417,"The bottom line is, smoking is cool, and you know it.","Die Quintessenz ist, Rauchen ist cool, und du weißt es.",Chandler,11,neutral
6052,417,"Chandler? It's Alan, he wants to speak to you.","Chandler? Es ist Alan, er will mit dir sprechen.",Rachel,9,neutral
6053,417,Really?,"Ach, wirklich?",Chandler,1,surprise
6054,417,He does?,Er will?,Chandler,2,surprise
6055,417,"Hey, buddy, what's up!","Hey, Kumpel, was gibt's?",Chandler,4,joy
6056,417,"Oh, she told you about that, huh.","Oh, sie hat dir davon erzählt, hm.",Chandler,7,surprise
6057,417,"Well, yeah, I have one now and then.","Nun, ja, ich habe ab und zu eine.",Chandler,8,neutral
6058,417,"Well, yeah, now.","Nun, ja, jetzt.",Chandler,3,neutral
6059,417,"Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before.","Nun, es ist nicht so groß... ..nun, das ist wahr,... Na ja, so hat es noch nie jemand ausgedrückt.",Chandler,18,neutral
6060,417,"Well, okay, thanks!","Nun, okay, danke!",Chandler,3,joy
6061,417,"God, he's good.","Gott, ist der gut.",Rachel,3,joy
6062,417,If only he were a woman.,Wenn er nur eine Frau wäre.,Ross,6,neutral
6063,417,Yeah.,Wenn er nur eine Frau wäre. Ja.,Rachel,1,neutral
6064,418,"Hey, Frank.","Hey, Frank.",Phoebe,2,neutral
6065,418,"Look, okay, I know that you think I did like this totally evil thing, but I so didn't.","Schauen Sie, okay, ich weiß, dass Sie denken, dass ich wie diese total böse Sache, aber ich habe so nicht.",Phoebe,18,neutral
6066,418,There's someone here who can explain this better than I can.,"Es gibt hier jemanden, der das besser erklären kann als ich.",Phoebe,11,neutral
6067,418,Hi Frank.,Hi Frank.,Alice,2,neutral
6068,418,"Hi, Mrs. Knight.","Hi, Mrs. Knight.",Frank,3,neutral
6069,418,Phoebe's right Frank.,"Phoebe hat Recht, Frank.",Alice,3,neutral
6070,418,"I know it's hard to hear, but it would've been wrong to go through with it.","Ich weiß, es ist schwer zu hören, aber es wäre falsch gewesen, es durchzuziehen.",Alice,16,neutral
6071,418,"I-I-I was being selfish, even though we, we want the same things now, in the future we may not.","Ich war egoistisch. Auch wenn wir jetzt dasselbe wollen, in der Zukunft vielleicht nicht.",Alice,19,sadness
6072,418,"Is that it, is that what it is?","Ist es das, ist es das, was es ist?",Alice,8,non-neutral
6073,418,"Yeah, but not just that.","Ja, aber nicht nur das.",Phoebe,5,neutral
6074,418,"Right, not just that. Umm, even though we love each other as much as we do, none the less","Richtig, nicht nur das. Auch wenn wir uns so sehr lieben, wie wir es tun, so ist es doch so.",Alice,19,sadness
6075,418,None the less.,Nichtsdestotrotz.,Phoebe,3,neutral
6076,418,"None the less. Umm, you're too young to, to really know what you want.","Nichtsdestotrotz. Ähm, du bist zu jung, um, um wirklich zu wissen, was du willst.",Alice,14,sadness
6077,418,"That's right, exactly.","Das ist richtig, genau.",Phoebe,3,neutral
6078,418,"All right, it's a good bye kiss, that's good.","In Ordnung, es ist ein Abschiedskuss, das ist gut.",Phoebe,9,non-neutral
6079,418,Bye-bye.,Bye-bye.,Phoebe,1,neutral
6080,418,"Okay, no, the important thing is that you see what I'm saying, y'know, just y'know, this is clearly wrong.","Okay, nein, das Wichtigste ist, dass du verstehst, was ich sage, weißt du, nur, weißt du, das ist eindeutig falsch.",Phoebe,19,non-neutral
6081,418,"Okay, I've decided I'm gonna let this happen!","Okay, ich habe beschlossen, dass ich das zulassen werde!",Phoebe,8,non-neutral
6082,418,"Okay, can I just get my purse?","Okay, kann ich nur meine Handtasche holen?",Phoebe,7,neutral
6083,418,"Okay, all right, good.","Okay, alles klar, gut.",Phoebe,4,neutral
